,neg_sent,neu_sent,pos_sent,Topic0,Topic1,Topic2,Topic3,y_3,y_7,y_30,y_90
1300,0.036000000000000004,0.845,0.11900000000000001,0.95,0.02,0.02,0.02,True,True,True,False
1301,0.043,0.828,0.129,0.95,0.02,0.02,0.02,False,False,False,False
1302,0.028999999999999998,0.843,0.128,0.95,0.02,0.02,0.02,False,False,False,True
1303,0.024,0.8140000000000001,0.162,0.94,0.02,0.02,0.02,True,True,True,False
1304,0.034,0.8140000000000001,0.152,0.95,0.02,0.02,0.02,True,False,True,False
1305,0.042,0.8079999999999999,0.149,0.44,0.01,0.53,0.01,False,False,False,False
1306,0.02,0.846,0.135,0.37,0.01,0.6,0.01,True,True,True,True
1307,0.021,0.8340000000000001,0.145,0.5,0.01,0.02,0.47,True,False,True,True
1308,0.015,0.8079999999999999,0.177,0.02,0.01,0.95,0.01,False,False,True,True
1309,0.021,0.8190000000000001,0.16,0.01,0.01,0.96,0.01,False,False,False,True
1310,0.027999999999999997,0.884,0.08800000000000001,0.02,0.01,0.95,0.01,False,False,False,False
1311,0.022000000000000002,0.84,0.138,0.95,0.02,0.02,0.02,False,False,True,False
1312,0.017,0.863,0.12,0.95,0.02,0.02,0.02,False,False,False,True
1313,0.021,0.818,0.161,0.95,0.02,0.02,0.02,True,True,True,True
1314,0.009000000000000001,0.8440000000000001,0.147,0.63,0.01,0.34,0.01,True,True,False,False
1315,0.008,0.8340000000000001,0.159,0.96,0.01,0.01,0.01,True,True,True,True
1316,0.013999999999999999,0.853,0.132,0.95,0.02,0.02,0.02,True,True,False,True
1317,0.018000000000000002,0.8140000000000001,0.16699999999999998,0.95,0.01,0.02,0.01,True,True,True,False
1318,0.022000000000000002,0.8029999999999999,0.175,0.93,0.02,0.02,0.02,False,False,True,True
1319,0.034,0.8170000000000001,0.149,0.95,0.01,0.02,0.01,False,True,False,False
1320,0.016,0.872,0.11199999999999999,0.95,0.02,0.02,0.02,True,True,False,False
1321,0.027999999999999997,0.82,0.152,0.96,0.01,0.02,0.01,False,False,False,False
1322,0.027999999999999997,0.821,0.151,0.95,0.02,0.02,0.02,True,True,True,True
1323,0.022000000000000002,0.812,0.166,0.95,0.02,0.02,0.02,False,False,False,True
1324,0.027000000000000003,0.843,0.13,0.95,0.02,0.02,0.02,True,True,True,False
1325,0.015,0.82,0.165,0.96,0.01,0.02,0.01,False,False,False,False
1326,0.026000000000000002,0.816,0.158,0.95,0.02,0.02,0.02,True,True,True,True
1327,0.013999999999999999,0.841,0.145,0.88,0.08,0.02,0.02,False,False,False,False
1328,0.016,0.862,0.122,0.95,0.02,0.02,0.02,True,False,False,True
1329,0.026000000000000002,0.8109999999999999,0.163,0.02,0.01,0.96,0.01,True,True,True,True
1330,0.004,0.8740000000000001,0.121,0.02,0.01,0.96,0.01,True,True,True,True
1331,0.025,0.81,0.166,0.02,0.02,0.95,0.02,True,True,True,True
1332,0.021,0.8079999999999999,0.171,0.02,0.01,0.95,0.01,True,True,False,True
1333,0.019,0.818,0.163,0.02,0.02,0.95,0.02,True,True,False,True
1334,0.01,0.82,0.17,0.02,0.02,0.95,0.02,False,False,True,False
1335,0.013000000000000001,0.816,0.171,0.32,0.02,0.65,0.02,False,False,True,True
1336,0.026000000000000002,0.826,0.14800000000000002,0.02,0.02,0.94,0.02,False,False,False,False
1337,0.021,0.8190000000000001,0.16,0.95,0.02,0.02,0.02,False,False,False,False
1338,0.023,0.8340000000000001,0.14300000000000002,0.95,0.02,0.02,0.02,False,False,False,False
1339,0.021,0.823,0.156,0.95,0.02,0.02,0.02,True,False,True,True
1340,0.013999999999999999,0.8,0.187,0.94,0.02,0.02,0.02,True,True,True,False
1341,0.025,0.8370000000000001,0.139,0.01,0.01,0.96,0.01,False,False,False,True
1342,0.013000000000000001,0.805,0.182,0.01,0.01,0.96,0.01,False,False,False,True
1343,0.032,0.845,0.122,0.42,0.01,0.56,0.01,True,True,False,False
1344,0.015,0.8059999999999999,0.179,0.36,0.02,0.61,0.02,False,False,False,False
1345,0.039,0.802,0.16,0.33,0.02,0.64,0.02,False,False,False,False
1346,0.021,0.846,0.133,0.19,0.02,0.78,0.02,False,False,False,True
1347,0.017,0.8079999999999999,0.175,0.29,0.02,0.67,0.02,False,False,False,False
1348,0.031,0.841,0.127,0.96,0.01,0.01,0.01,False,False,False,False
1349,0.036000000000000004,0.835,0.129,0.24,0.02,0.72,0.02,False,False,True,False
1350,0.022000000000000002,0.81,0.168,0.42,0.02,0.54,0.02,True,True,False,False
1351,0.017,0.8109999999999999,0.172,0.42,0.02,0.55,0.02,True,True,True,False
1352,0.023,0.8,0.17600000000000002,0.15,0.02,0.81,0.02,False,False,False,True
1353,0.02,0.838,0.142,0.96,0.01,0.01,0.01,False,False,True,False
1354,0.021,0.87,0.11,0.96,0.01,0.01,0.01,False,False,True,False
1355,0.013999999999999999,0.858,0.128,0.95,0.02,0.02,0.02,False,False,False,True
1356,0.013000000000000001,0.83,0.157,0.95,0.02,0.02,0.02,False,False,False,True
1357,0.018000000000000002,0.835,0.146,0.95,0.02,0.02,0.02,True,True,False,True
1358,0.034,0.846,0.12,0.95,0.02,0.02,0.02,True,True,False,True
1359,0.023,0.8320000000000001,0.145,0.02,0.02,0.95,0.02,True,True,True,True
1360,0.018000000000000002,0.8320000000000001,0.149,0.95,0.02,0.02,0.02,True,True,True,True
1361,0.034,0.816,0.15,0.95,0.02,0.02,0.02,True,True,True,False
1362,0.027000000000000003,0.835,0.13699999999999998,0.96,0.01,0.02,0.01,False,True,True,False
1363,0.021,0.8290000000000001,0.15,0.95,0.02,0.02,0.02,False,False,False,False
1364,0.013000000000000001,0.856,0.131,0.95,0.02,0.02,0.02,False,False,False,False
1365,0.025,0.852,0.12300000000000001,0.94,0.02,0.02,0.02,True,True,False,True
1366,0.021,0.7929999999999999,0.18600000000000003,0.95,0.02,0.02,0.02,True,True,True,True
1367,0.021,0.846,0.132,0.95,0.02,0.02,0.02,False,False,True,False
1368,0.027000000000000003,0.805,0.16699999999999998,0.95,0.02,0.02,0.02,True,True,False,True
1369,0.012,0.8490000000000001,0.139,0.01,0.01,0.96,0.01,True,True,True,False
1370,0.024,0.866,0.11,0.37,0.01,0.6,0.01,False,False,True,True
1371,0.043,0.813,0.14400000000000002,0.43,0.01,0.55,0.01,False,False,False,True
1372,0.019,0.83,0.151,0.01,0.01,0.49,0.49,False,False,False,False
1373,0.021,0.8190000000000001,0.16,0.01,0.01,0.96,0.01,False,False,True,True
1374,0.031,0.815,0.154,0.02,0.01,0.95,0.01,False,False,False,False
1375,0.006,0.84,0.154,0.01,0.01,0.96,0.01,False,False,False,False
1376,0.031,0.8759999999999999,0.09300000000000001,0.02,0.02,0.95,0.02,False,False,False,False
1377,0.018000000000000002,0.84,0.141,0.02,0.02,0.95,0.02,False,False,False,False
1378,0.034,0.8340000000000001,0.131,0.95,0.02,0.02,0.02,False,False,False,False
1379,0.013000000000000001,0.8320000000000001,0.156,0.96,0.01,0.02,0.01,True,True,False,False
1380,0.023,0.818,0.158,0.95,0.01,0.02,0.01,False,False,False,True
1381,0.016,0.821,0.162,0.96,0.01,0.01,0.01,False,False,True,True
1382,0.02,0.821,0.159,0.95,0.02,0.02,0.02,True,True,True,False
1383,0.006999999999999999,0.833,0.16,0.95,0.02,0.02,0.02,False,True,False,False
1384,0.018000000000000002,0.865,0.11699999999999999,0.95,0.02,0.02,0.02,False,False,False,False
1385,0.027999999999999997,0.815,0.157,0.96,0.01,0.01,0.01,True,False,False,True
1386,0.042,0.825,0.133,0.96,0.01,0.01,0.01,False,False,True,True
1387,0.015,0.8190000000000001,0.166,0.96,0.01,0.01,0.01,True,True,True,True
1388,0.025,0.8420000000000001,0.133,0.96,0.01,0.01,0.01,True,True,False,False
1389,0.024,0.836,0.14,0.95,0.02,0.02,0.02,True,True,True,True
1390,0.03,0.7909999999999999,0.179,0.96,0.01,0.01,0.01,True,True,True,True
1391,0.017,0.8340000000000001,0.149,0.95,0.01,0.02,0.01,False,False,False,False
1392,0.028999999999999998,0.853,0.11800000000000001,0.94,0.02,0.02,0.02,False,False,True,True
1393,0.006999999999999999,0.841,0.152,0.95,0.02,0.02,0.02,False,False,False,False
1394,0.026000000000000002,0.84,0.134,0.02,0.02,0.94,0.02,False,False,False,True
1395,0.033,0.8390000000000001,0.128,0.36,0.01,0.61,0.01,True,False,False,False
1396,0.019,0.84,0.141,0.05,0.01,0.92,0.01,False,False,False,False
1397,0.031,0.795,0.175,0.02,0.02,0.95,0.02,False,False,False,True
1398,0.028999999999999998,0.8490000000000001,0.122,0.02,0.01,0.96,0.01,True,True,True,False
1399,0.02,0.787,0.192,0.02,0.02,0.95,0.02,False,True,False,False
1400,0.013000000000000001,0.847,0.14,0.02,0.01,0.96,0.01,False,True,True,True
1401,0.012,0.846,0.142,0.02,0.01,0.96,0.01,False,False,False,False
1402,0.022000000000000002,0.794,0.184,0.95,0.02,0.02,0.02,True,True,True,True
1403,0.006999999999999999,0.858,0.135,0.94,0.02,0.02,0.02,False,False,True,True
1404,0.013999999999999999,0.833,0.153,0.02,0.01,0.96,0.01,True,True,True,True
1405,0.022000000000000002,0.804,0.174,0.96,0.01,0.02,0.01,False,False,False,False
1406,0.022000000000000002,0.821,0.158,0.96,0.01,0.01,0.01,True,True,False,False
1407,0.012,0.83,0.158,0.96,0.01,0.01,0.01,True,True,False,False
1408,0.011000000000000001,0.83,0.159,0.93,0.02,0.02,0.02,False,False,True,False
1409,0.017,0.8109999999999999,0.172,0.94,0.02,0.02,0.02,True,True,True,True
1410,0.009000000000000001,0.865,0.126,0.94,0.02,0.02,0.02,False,True,True,False
1411,0.027000000000000003,0.848,0.126,0.19,0.01,0.78,0.01,True,True,True,True
1412,0.033,0.8390000000000001,0.128,0.96,0.01,0.01,0.01,True,True,True,True
1413,0.018000000000000002,0.846,0.136,0.95,0.02,0.02,0.02,True,True,True,True
1414,0.011000000000000001,0.828,0.16,0.96,0.01,0.01,0.01,False,True,True,False
1415,0.026000000000000002,0.828,0.146,0.96,0.01,0.02,0.01,True,False,True,True
1416,0.02,0.8190000000000001,0.16,0.96,0.01,0.02,0.01,True,True,True,False
1417,0.019,0.841,0.139,0.96,0.01,0.01,0.01,False,True,True,True
1418,0.021,0.84,0.138,0.96,0.01,0.01,0.01,False,False,False,True
1419,0.035,0.8079999999999999,0.157,0.95,0.02,0.02,0.02,False,False,False,False
1420,0.012,0.8320000000000001,0.155,0.82,0.06,0.06,0.06,True,True,True,True
1421,0.028999999999999998,0.856,0.115,0.85,0.05,0.05,0.05,False,False,False,True
1422,0.016,0.81,0.17300000000000001,0.85,0.05,0.05,0.05,True,False,True,True
1423,0.024,0.846,0.131,0.83,0.06,0.06,0.06,False,False,False,False
1424,0.011000000000000001,0.8140000000000001,0.175,0.81,0.06,0.06,0.06,False,True,True,False
1425,0.013000000000000001,0.848,0.139,0.81,0.06,0.06,0.06,True,True,True,False
1426,0.028999999999999998,0.825,0.146,0.84,0.05,0.05,0.05,False,True,True,True
1427,0.025,0.8290000000000001,0.145,0.84,0.05,0.05,0.05,True,True,True,True
1428,0.035,0.826,0.139,0.95,0.01,0.02,0.01,True,True,True,True
1429,0.032,0.79,0.177,0.95,0.02,0.02,0.02,True,True,True,True
1430,0.028999999999999998,0.848,0.12300000000000001,0.85,0.05,0.05,0.05,True,True,True,True
1431,0.03,0.833,0.13699999999999998,0.96,0.01,0.02,0.01,False,False,False,False
1432,0.028999999999999998,0.847,0.124,0.96,0.01,0.02,0.01,True,True,True,True
1433,0.018000000000000002,0.856,0.126,0.95,0.02,0.02,0.02,False,False,False,False
1434,0.016,0.81,0.174,0.96,0.01,0.01,0.01,False,False,False,True
1435,0.017,0.83,0.153,0.86,0.04,0.05,0.04,True,True,True,True
1436,0.025,0.8390000000000001,0.136,0.84,0.05,0.06,0.05,False,False,False,False
1437,0.015,0.838,0.147,0.85,0.05,0.05,0.05,False,False,False,True
1438,0.032,0.835,0.132,0.84,0.05,0.05,0.05,False,False,False,False
1439,0.015,0.8140000000000001,0.171,0.96,0.01,0.01,0.01,False,False,True,False
1440,0.011000000000000001,0.815,0.174,0.96,0.01,0.02,0.01,True,False,True,True
1441,0.024,0.853,0.12300000000000001,0.96,0.01,0.01,0.01,True,True,False,True
1442,0.013999999999999999,0.8190000000000001,0.16699999999999998,0.96,0.01,0.01,0.01,True,True,True,True
1443,0.021,0.857,0.122,0.96,0.01,0.02,0.01,True,True,True,True
1444,0.016,0.833,0.151,0.96,0.01,0.01,0.01,False,True,True,True
1445,0.022000000000000002,0.818,0.161,0.96,0.01,0.01,0.01,True,True,True,True
1446,0.021,0.8170000000000001,0.162,0.96,0.01,0.01,0.01,False,True,True,True
1447,0.015,0.8390000000000001,0.146,0.96,0.01,0.01,0.01,True,False,True,True
1448,0.01,0.8270000000000001,0.16399999999999998,0.83,0.06,0.06,0.06,True,True,True,True
1449,0.021,0.8290000000000001,0.15,0.85,0.05,0.05,0.05,False,False,True,False
1450,0.013000000000000001,0.838,0.149,0.84,0.05,0.06,0.05,True,True,False,True
1451,0.02,0.8170000000000001,0.163,0.84,0.05,0.06,0.05,False,True,True,True
1452,0.013000000000000001,0.823,0.16399999999999998,0.81,0.06,0.06,0.06,True,True,True,True
1453,0.016,0.828,0.155,0.84,0.05,0.05,0.05,False,True,True,True
1454,0.02,0.86,0.12,0.82,0.06,0.06,0.06,True,False,True,True
1455,0.012,0.8590000000000001,0.129,0.82,0.06,0.06,0.06,True,True,True,True
1456,0.009000000000000001,0.836,0.155,0.96,0.01,0.02,0.01,True,False,True,True
1457,0.023,0.804,0.17300000000000001,0.96,0.01,0.01,0.01,False,False,False,True
1458,0.018000000000000002,0.82,0.162,0.96,0.01,0.01,0.01,True,True,True,False
1459,0.015,0.81,0.175,0.96,0.01,0.02,0.01,True,True,True,True
1460,0.017,0.8390000000000001,0.14400000000000002,0.95,0.02,0.02,0.02,True,True,True,False
1461,0.013000000000000001,0.8079999999999999,0.179,0.96,0.01,0.01,0.01,False,False,True,False
1462,0.02,0.778,0.20199999999999999,0.96,0.01,0.01,0.01,False,False,True,False
1463,0.013999999999999999,0.794,0.191,0.97,0.01,0.01,0.01,False,False,True,True
1464,0.026000000000000002,0.816,0.159,0.86,0.05,0.05,0.05,True,True,True,False
1465,0.026000000000000002,0.8270000000000001,0.147,0.82,0.06,0.06,0.06,False,False,True,False
1466,0.02,0.787,0.19399999999999998,0.81,0.06,0.07,0.06,False,False,True,True
1467,0.019,0.8270000000000001,0.154,0.83,0.06,0.06,0.06,True,False,True,True
1468,0.016,0.86,0.124,0.85,0.05,0.05,0.05,False,False,False,True
1469,0.006999999999999999,0.8440000000000001,0.149,0.85,0.05,0.05,0.05,False,False,True,False
1470,0.009000000000000001,0.83,0.161,0.82,0.06,0.06,0.06,True,True,True,True
1471,0.011000000000000001,0.835,0.155,0.93,0.02,0.02,0.02,True,True,True,True
1472,0.015,0.802,0.183,0.94,0.02,0.02,0.02,False,False,False,False
1473,0.025,0.7979999999999999,0.177,0.02,0.02,0.94,0.02,False,False,False,True
1474,0.022000000000000002,0.865,0.113,0.02,0.02,0.94,0.02,True,False,False,False
1475,0.027000000000000003,0.841,0.132,0.02,0.02,0.94,0.02,False,False,False,True
1476,0.018000000000000002,0.838,0.14400000000000002,0.02,0.02,0.94,0.02,False,True,True,True
1477,0.01,0.821,0.168,0.95,0.02,0.02,0.02,False,False,False,False
1478,0.018000000000000002,0.8190000000000001,0.163,0.95,0.02,0.02,0.02,True,False,True,False
1479,0.011000000000000001,0.8079999999999999,0.182,0.95,0.02,0.02,0.02,True,False,False,False
1480,0.022000000000000002,0.8390000000000001,0.139,0.97,0.01,0.01,0.01,True,True,True,True
1481,0.005,0.84,0.155,0.96,0.01,0.02,0.01,True,True,False,False
1482,0.012,0.821,0.16699999999999998,0.96,0.01,0.01,0.01,False,False,False,False
1483,0.022000000000000002,0.825,0.152,0.96,0.01,0.02,0.01,True,True,True,False
1484,0.016,0.836,0.14800000000000002,0.96,0.01,0.02,0.01,False,True,True,True
1485,0.028999999999999998,0.8490000000000001,0.12300000000000001,0.95,0.02,0.02,0.02,False,False,False,False
1486,0.022000000000000002,0.8170000000000001,0.161,0.95,0.02,0.02,0.02,False,True,True,False
1487,0.026000000000000002,0.821,0.153,0.96,0.01,0.01,0.01,False,False,False,False
1488,0.021,0.843,0.136,0.95,0.02,0.02,0.02,False,False,False,False
1489,0.031,0.8320000000000001,0.13699999999999998,0.32,0.02,0.65,0.02,False,False,False,False
1490,0.018000000000000002,0.809,0.174,0.23,0.02,0.74,0.02,True,True,False,True
1491,0.013000000000000001,0.828,0.159,0.95,0.01,0.02,0.01,False,False,False,False
1492,0.018000000000000002,0.828,0.154,0.95,0.01,0.02,0.01,False,True,False,True
1493,0.022000000000000002,0.7879999999999999,0.19,0.95,0.02,0.02,0.02,False,False,False,False
1494,0.021,0.85,0.129,0.96,0.01,0.02,0.01,False,False,False,False
1495,0.017,0.795,0.188,0.95,0.01,0.02,0.01,False,True,False,False
1496,0.006999999999999999,0.831,0.162,0.85,0.05,0.05,0.05,False,False,False,False
1497,0.027999999999999997,0.8170000000000001,0.155,0.83,0.06,0.06,0.06,False,True,False,False
1498,0.033,0.812,0.155,0.95,0.02,0.02,0.02,False,False,False,False
1499,0.024,0.8490000000000001,0.127,0.78,0.08,0.07,0.07,True,True,True,False
1500,0.025,0.828,0.147,0.81,0.07,0.06,0.06,True,True,True,False
1501,0.02,0.79,0.19,0.79,0.08,0.07,0.07,False,False,False,False
1502,0.036000000000000004,0.789,0.175,0.67,0.21,0.06,0.06,False,False,False,False
1503,0.02,0.816,0.16399999999999998,0.96,0.01,0.01,0.01,True,True,True,True
1504,0.038,0.825,0.136,0.96,0.01,0.01,0.01,False,False,True,True
1505,0.009000000000000001,0.8170000000000001,0.174,0.96,0.01,0.01,0.01,True,True,True,True
1506,0.006,0.847,0.147,0.96,0.01,0.01,0.01,True,True,True,True
1507,0.017,0.8490000000000001,0.133,0.96,0.01,0.01,0.01,False,True,True,True
1508,0.027000000000000003,0.861,0.11199999999999999,0.96,0.01,0.01,0.01,False,False,True,False
1509,0.008,0.8190000000000001,0.172,0.96,0.01,0.01,0.01,True,True,True,True
1510,0.009000000000000001,0.836,0.155,0.95,0.02,0.02,0.02,True,True,True,True
1511,0.011000000000000001,0.8240000000000001,0.165,0.96,0.01,0.01,0.01,False,False,False,False
1512,0.016,0.8059999999999999,0.17800000000000002,0.11,0.02,0.85,0.02,False,False,False,False
1513,0.019,0.847,0.134,0.31,0.02,0.66,0.02,True,True,True,True
1514,0.026000000000000002,0.8059999999999999,0.168,0.31,0.02,0.66,0.02,False,False,False,False
1515,0.02,0.8270000000000001,0.152,0.34,0.02,0.63,0.02,True,True,False,False
1516,0.024,0.841,0.135,0.94,0.02,0.02,0.02,True,False,False,True
1517,0.019,0.841,0.14,0.94,0.02,0.02,0.02,True,True,False,False
1518,0.023,0.81,0.166,0.94,0.02,0.02,0.02,False,False,False,False
1519,0.021,0.797,0.183,0.94,0.02,0.02,0.02,True,False,False,False
1520,0.038,0.846,0.11599999999999999,0.96,0.01,0.01,0.01,False,False,False,True
1521,0.013000000000000001,0.847,0.14,0.95,0.02,0.02,0.02,True,True,True,True
1522,0.018000000000000002,0.8390000000000001,0.14300000000000002,0.96,0.01,0.02,0.01,True,True,False,False
1523,0.024,0.846,0.13,0.79,0.08,0.07,0.07,True,True,True,True
1524,0.011000000000000001,0.815,0.17300000000000001,0.86,0.05,0.05,0.05,False,False,False,True
1525,0.031,0.833,0.136,0.85,0.05,0.05,0.05,True,True,True,True
1526,0.019,0.7879999999999999,0.193,0.85,0.05,0.05,0.05,True,True,False,False
1527,0.02,0.8370000000000001,0.14400000000000002,0.02,0.02,0.95,0.02,True,True,True,True
1528,0.019,0.821,0.16,0.96,0.01,0.01,0.01,False,False,True,True
1529,0.026000000000000002,0.82,0.154,0.96,0.01,0.01,0.01,True,False,False,True
1530,0.031,0.835,0.134,0.95,0.02,0.02,0.02,False,False,False,False
1531,0.02,0.833,0.147,0.96,0.01,0.01,0.01,False,False,False,False
1532,0.01,0.8540000000000001,0.136,0.82,0.06,0.06,0.06,False,False,False,False
1533,0.024,0.841,0.135,0.96,0.01,0.01,0.01,False,False,False,False
1534,0.019,0.807,0.175,0.96,0.01,0.01,0.01,True,True,True,True
1535,0.019,0.845,0.13699999999999998,0.96,0.01,0.02,0.01,False,False,False,False
1536,0.019,0.809,0.171,0.96,0.01,0.01,0.01,False,False,False,False
1537,0.027000000000000003,0.84,0.133,0.84,0.05,0.05,0.05,False,False,False,False
1538,0.011000000000000001,0.8390000000000001,0.15,0.85,0.05,0.05,0.05,True,True,True,True
1539,0.006999999999999999,0.83,0.163,0.86,0.05,0.05,0.05,False,False,False,False
1540,0.017,0.8220000000000001,0.161,0.02,0.02,0.95,0.02,False,True,True,False
1541,0.01,0.8340000000000001,0.156,0.02,0.01,0.95,0.01,True,True,True,False
1542,0.018000000000000002,0.8140000000000001,0.168,0.02,0.02,0.95,0.02,True,True,True,True
1543,0.022000000000000002,0.826,0.152,0.02,0.02,0.95,0.02,True,True,True,False
1544,0.018000000000000002,0.816,0.166,0.02,0.02,0.95,0.02,False,False,False,False
1545,0.009000000000000001,0.852,0.139,0.02,0.02,0.95,0.02,True,True,True,True
1546,0.015,0.8220000000000001,0.163,0.02,0.02,0.95,0.02,False,False,False,True
1547,0.009000000000000001,0.857,0.135,0.95,0.02,0.02,0.02,False,False,True,True
1548,0.024,0.8170000000000001,0.159,0.96,0.01,0.02,0.01,True,True,True,True
1549,0.018000000000000002,0.8,0.182,0.95,0.01,0.02,0.01,True,True,True,True
1550,0.028999999999999998,0.848,0.12300000000000001,0.02,0.01,0.96,0.01,True,True,True,True
1551,0.016,0.8440000000000001,0.141,0.02,0.01,0.95,0.01,False,True,True,False
1552,0.013000000000000001,0.813,0.174,0.43,0.02,0.53,0.02,False,False,False,False
1553,0.015,0.7909999999999999,0.195,0.68,0.01,0.3,0.01,False,False,True,False
1554,0.018000000000000002,0.857,0.124,0.84,0.06,0.05,0.05,True,False,False,True
1555,0.013999999999999999,0.826,0.159,0.83,0.06,0.06,0.06,False,False,False,False
1556,0.012,0.879,0.109,0.84,0.05,0.05,0.06,True,True,True,False
1557,0.017,0.81,0.174,0.83,0.05,0.06,0.06,True,True,True,True
1558,0.013999999999999999,0.8440000000000001,0.142,0.81,0.06,0.06,0.07,False,False,False,True
1559,0.009000000000000001,0.833,0.158,0.81,0.06,0.06,0.07,True,True,True,True
